article_id,prod_key,level1_id,level2_id,source_id,title,url,strategy,original_grade,coherence,factuality,is_suspect,tier,is_valid,level3_priority_final
49,49,49_confidence_weighted,49_confidence_weighted,bcd7413fdd20743c,"Pour moquer Trump, « South Park » rit de son « minuscule pénis » (et ça fonctionne très bien)",https://www.nouvelobs.com/monde/20250725.OBS106215/pour-moquer-trump-south-park-moque-son-minuscule-penis-et-ca-fonctionne-tres-bien.html,confidence_weighted,B+,0.6845477178423237,0.7409915328025818,True,MODERATE,False,0.75
50,50,50_adaptive,50_adaptive,a38511d05577177c,Reconnaissance de l’Etat de Palestine : quels pays pourraient suivre la France ?,https://www.nouvelobs.com/monde/20250725.OBS106214/reconnaissance-de-l-etat-de-palestine-quels-pays-pourraient-suivre-la-france.html,adaptive,A,1.0,1.0,False,EXCELLENT,True,0.7
50,50,50_confidence_weighted,50_confidence_weighted,a38511d05577177c,Reconnaissance de l’Etat de Palestine : quels pays pourraient suivre la France ?,https://www.nouvelobs.com/monde/20250725.OBS106214/reconnaissance-de-l-etat-de-palestine-quels-pays-pourraient-suivre-la-france.html,confidence_weighted,C,0.4601107021283675,0.8343743085861206,True,CRITICAL,False,1.0
51,51,51_adaptive,51_adaptive,7862b61eda0e044d,"En reconnaissant la Palestine, Macron casse un plafond de verre… et « met la pression » sur ses partenaires",https://www.nouvelobs.com/monde/20250725.OBS106213/en-reconnaissant-la-palestine-macron-casse-plafond-de-verre-et-met-la-pression-sur-ses-partenaires.html,adaptive,A,0.936,0.8085412979125977,False,GOOD,True,0.7
51,51,51_confidence_weighted,51_confidence_weighted,7862b61eda0e044d,"En reconnaissant la Palestine, Macron casse un plafond de verre… et « met la pression » sur ses partenaires",https://www.nouvelobs.com/monde/20250725.OBS106213/en-reconnaissant-la-palestine-macron-casse-plafond-de-verre-et-met-la-pression-sur-ses-partenaires.html,confidence_weighted,B+,0.6846925795053004,0.7078987956047058,True,MODERATE,False,0.75
52,52,52_adaptive,52_adaptive,b7ed24b60ea1e109,"« La Prisonnière de Bordeaux » : Hafsia Herzi, Isabelle Huppert, une amitié improbable",https://www.nouvelobs.com/teleobs/20250725.OBS106212/la-prisonniere-de-bordeaux-hafsia-herzi-isabelle-huppert-une-amitie-improbable.html,adaptive,A+,0.8860000000000001,0.9983360171318054,False,EXCELLENT,True,0.7
52,52,52_confidence_weighted,52_confidence_weighted,b7ed24b60ea1e109,"« La Prisonnière de Bordeaux » : Hafsia Herzi, Isabelle Huppert, une amitié improbable",https://www.nouvelobs.com/teleobs/20250725.OBS106212/la-prisonniere-de-bordeaux-hafsia-herzi-isabelle-huppert-une-amitie-improbable.html,confidence_weighted,B+,0.6828126520681266,0.9061836004257202,True,MODERATE,False,0.75
53,53,53_adaptive,53_adaptive,393cb92c737d9597,"« Supprimer la clause de conscience spécifique à l’IVG, c’est reconnaître que les discriminations doivent cesser »",https://www.nouvelobs.com/societe/20250725.OBS106211/supprimer-la-clause-de-conscience-specifique-a-l-ivg-c-est-reconnaitre-que-les-discriminations-doivent-cesser.html,adaptive,A,1.0,1.0000001192092896,False,EXCELLENT,True,0.7
53,53,53_confidence_weighted,53_confidence_weighted,393cb92c737d9597,"« Supprimer la clause de conscience spécifique à l’IVG, c’est reconnaître que les discriminations doivent cesser »",https://www.nouvelobs.com/societe/20250725.OBS106211/supprimer-la-clause-de-conscience-specifique-a-l-ivg-c-est-reconnaitre-que-les-discriminations-doivent-cesser.html,confidence_weighted,D,0.3992165063108716,0.9850441217422484,True,CRITICAL,False,1.0
54,54,54_adaptive,54_adaptive,d0ce8501d6bea224,Affrontements meurtriers à la frontière entre la Thaïlande et le Cambodge : le point sur la situation,https://www.nouvelobs.com/monde/20250725.OBS106210/affrontements-meurtriers-a-la-frontiere-entre-la-thailande-et-le-cambodge-le-point-sur-la-situation.html,adaptive,D,0.1040031760931015,1.0,False,CRITICAL,False,0.98
54,54,54_confidence_weighted,54_confidence_weighted,d0ce8501d6bea224,Affrontements meurtriers à la frontière entre la Thaïlande et le Cambodge : le point sur la situation,https://www.nouvelobs.com/monde/20250725.OBS106210/affrontements-meurtriers-a-la-frontiere-entre-la-thailande-et-le-cambodge-le-point-sur-la-situation.html,confidence_weighted,B+,0.6829113149847095,0.8960288763046265,True,MODERATE,False,0.75
55,55,55_adaptive,55_adaptive,6ad584baee3e5434,« Mulan » : pour l’honneur de sa famille,https://www.nouvelobs.com/teleobs/20250725.OBS106209/mulan-pour-l-honneur-de-sa-famille.html,adaptive,D,0.1648215651512146,1.0,True,CRITICAL,False,1.0
55,55,55_confidence_weighted,55_confidence_weighted,6ad584baee3e5434,« Mulan » : pour l’honneur de sa famille,https://www.nouvelobs.com/teleobs/20250725.OBS106209/mulan-pour-l-honneur-de-sa-famille.html,confidence_weighted,B+,0.6875702479338843,0.860622227191925,True,MODERATE,False,0.75
56,56,56_adaptive,56_adaptive,113da3cfde6533dd,Le mandat d’arrêt français visant l’ex-président syrien Bachar al-Assad annulé par la Cour de Cassation,https://www.nouvelobs.com/justice/20250725.OBS106208/le-mandat-d-arret-francais-visant-l-ex-president-syrien-bachar-al-assad-annule-par-la-cour-de-cassation.html,adaptive,A,1.0,0.9674214124679564,False,EXCELLENT,True,0.7
56,56,56_confidence_weighted,56_confidence_weighted,113da3cfde6533dd,Le mandat d’arrêt français visant l’ex-président syrien Bachar al-Assad annulé par la Cour de Cassation,https://www.nouvelobs.com/justice/20250725.OBS106208/le-mandat-d-arret-francais-visant-l-ex-president-syrien-bachar-al-assad-annule-par-la-cour-de-cassation.html,confidence_weighted,D,0.3510541063839399,0.8428335189819336,True,CRITICAL,False,1.0
57,57,57_adaptive,57_adaptive,6f59a7955c7c4b10,"« A Gaza, tu ne deviens pas journaliste parce que tu le veux mais parce que tu le dois »",https://www.nouvelobs.com/monde/20250725.OBS106207/a-gaza-tu-ne-deviens-pas-journaliste-parce-que-tu-le-veux-mais-parce-que-tu-le-dois.html,adaptive,D,0.147315427660942,1.0,False,CRITICAL,False,0.98
57,57,57_confidence_weighted,57_confidence_weighted,6f59a7955c7c4b10,"« A Gaza, tu ne deviens pas journaliste parce que tu le veux mais parce que tu le dois »",https://www.nouvelobs.com/monde/20250725.OBS106207/a-gaza-tu-ne-deviens-pas-journaliste-parce-que-tu-le-veux-mais-parce-que-tu-le-dois.html,confidence_weighted,B+,0.6748059701492537,0.9485052227973938,True,MODERATE,False,0.75
58,58,58_adaptive,58_adaptive,b21b9571a9fe8d73,"« Leurs mots à eux », par Rachel Shalita :  le Tel-Aviv des années 1950 à hauteur d’enfant",https://www.nouvelobs.com/bibliobs/20250725.OBS106206/leurs-mots-a-eux-par-rachel-shalita-le-tel-aviv-des-annees-1950-a-hauteur-d-enfant.html,adaptive,A+,0.936,0.9628560543060304,True,GOOD,False,0.7
58,58,58_confidence_weighted,58_confidence_weighted,b21b9571a9fe8d73,"« Leurs mots à eux », par Rachel Shalita :  le Tel-Aviv des années 1950 à hauteur d’enfant",https://www.nouvelobs.com/bibliobs/20250725.OBS106206/leurs-mots-a-eux-par-rachel-shalita-le-tel-aviv-des-annees-1950-a-hauteur-d-enfant.html,confidence_weighted,B+,0.6812631578947369,0.8989540338516235,True,MODERATE,False,0.75
59,59,59_adaptive,59_adaptive,f13a89625677bcc5,Donald Trump contre le « Wall Street Journal » : « Le président américain va à l’encontre de ce que défend le quotidien »,https://www.nouvelobs.com/monde/20250725.OBS106205/donald-trump-contre-le-wall-street-journal-le-president-americain-va-a-l-encontre-de-ce-que-defend-le-quotidien.html,adaptive,B+,1.0,0.8047746419906616,False,MODERATE,True,0.7
59,59,59_confidence_weighted,59_confidence_weighted,f13a89625677bcc5,Donald Trump contre le « Wall Street Journal » : « Le président américain va à l’encontre de ce que défend le quotidien »,https://www.nouvelobs.com/monde/20250725.OBS106205/donald-trump-contre-le-wall-street-journal-le-president-americain-va-a-l-encontre-de-ce-que-defend-le-quotidien.html,confidence_weighted,C,0.409153660236321,0.8760755062103271,True,CRITICAL,False,1.0
60,60,60_adaptive,60_adaptive,5647e002a835b567,"« Avoir un restaurant de plage, c’est incroyable » : Kalypso, la délicieuse cabane de plage",https://www.nouvelobs.com/tendances/20250725.OBS106203/avoir-un-restaurant-de-plage-c-est-incroyable-kalypso-la-delicieuse-cabane-de-plage.html,adaptive,A,1.0,0.9999999403953552,False,EXCELLENT,True,0.7
60,60,60_confidence_weighted,60_confidence_weighted,5647e002a835b567,"« Avoir un restaurant de plage, c’est incroyable » : Kalypso, la délicieuse cabane de plage",https://www.nouvelobs.com/tendances/20250725.OBS106203/avoir-un-restaurant-de-plage-c-est-incroyable-kalypso-la-delicieuse-cabane-de-plage.html,confidence_weighted,D,0.3610008405892727,0.8300821781158447,True,CRITICAL,False,1.0
61,61,61_adaptive,61_adaptive,afd0e376c006d420,Reconnaissance de la Palestine : notre carte qui résume la situation dans le monde,https://www.nouvelobs.com/monde/20250725.OBS106202/reconnaissance-de-la-palestine-notre-carte-qui-resume-la-situation-dans-le-monde.html,adaptive,A,0.936,0.8477396965026855,False,GOOD,True,0.7
61,61,61_confidence_weighted,61_confidence_weighted,afd0e376c006d420,Reconnaissance de la Palestine : notre carte qui résume la situation dans le monde,https://www.nouvelobs.com/monde/20250725.OBS106202/reconnaissance-de-la-palestine-notre-carte-qui-resume-la-situation-dans-le-monde.html,confidence_weighted,B+,0.6817746478873239,0.8922914862632751,True,MODERATE,False,0.75
62,62,62_adaptive,62_adaptive,b63b8252e450f462,"Affaires, insultes et bourre-pifs à tous les étages : comment ne pas admirer l’audace disruptive de Rachida Dati ?",https://www.nouvelobs.com/politique/20250725.OBS106201/affaires-insultes-et-bourre-pifs-a-tous-les-etages-comment-ne-pas-admirer-l-audace-disruptive-de-rachida-dati.html,adaptive,A+,0.936,0.8908538818359375,False,GOOD,True,0.7
62,62,62_confidence_weighted,62_confidence_weighted,b63b8252e450f462,"Affaires, insultes et bourre-pifs à tous les étages : comment ne pas admirer l’audace disruptive de Rachida Dati ?",https://www.nouvelobs.com/politique/20250725.OBS106201/affaires-insultes-et-bourre-pifs-a-tous-les-etages-comment-ne-pas-admirer-l-audace-disruptive-de-rachida-dati.html,confidence_weighted,B+,0.6806464646464646,0.8868429660797119,True,MODERATE,False,0.75
63,63,63_adaptive,63_adaptive,6bb5fec6c8eb5e8b,"« La vraie question n’est pas l’avenir de Bruno Retailleau, mais celui du gouvernement » : le mariage des LR et des macronistes à l’épreuve",https://www.nouvelobs.com/politique/20250725.OBS106200/la-vraie-question-n-est-pas-l-avenir-de-bruno-retailleau-mais-celui-du-gouvernement-le-mariage-des-lr-et-des-macronistes-a-l-epreuve.html,adaptive,B+,1.0,0.8990553617477417,False,GOOD,True,0.7
63,63,63_confidence_weighted,63_confidence_weighted,6bb5fec6c8eb5e8b,"« La vraie question n’est pas l’avenir de Bruno Retailleau, mais celui du gouvernement » : le mariage des LR et des macronistes à l’épreuve",https://www.nouvelobs.com/politique/20250725.OBS106200/la-vraie-question-n-est-pas-l-avenir-de-bruno-retailleau-mais-celui-du-gouvernement-le-mariage-des-lr-et-des-macronistes-a-l-epreuve.html,confidence_weighted,C,0.4364655475741655,0.9030983448028564,True,CRITICAL,False,1.0
64,64,64_adaptive,64_adaptive,b048475115a73fd8,"Reconnaissance de la Palestine par la France : la gauche salue une « victoire morale », l’extrême droite déplore « une décision précipitée »",https://www.nouvelobs.com/monde/20250725.OBS106199/reconnaissance-de-la-palestine-par-la-france-la-gauche-salue-une-victoire-morale-l-extreme-droite-deplore-une-decision-precipitee.html,adaptive,B+,0.64,0.8079459071159363,False,MODERATE,True,0.7
64,64,64_confidence_weighted,64_confidence_weighted,b048475115a73fd8,"Reconnaissance de la Palestine par la France : la gauche salue une « victoire morale », l’extrême droite déplore « une décision précipitée »",https://www.nouvelobs.com/monde/20250725.OBS106199/reconnaissance-de-la-palestine-par-la-france-la-gauche-salue-une-victoire-morale-l-extreme-droite-deplore-une-decision-precipitee.html,confidence_weighted,B+,0.6773477088948787,0.8700628876686096,True,MODERATE,False,0.75
65,65,65_adaptive,65_adaptive,382f495ebb0e6ea1,« J’ai l’impression qu’ils ne se sont jamais terminés » : les Français rêvent-ils toujours des Jeux olympiques de Paris ?,https://www.nouvelobs.com/sport/20250725.OBS106198/j-ai-l-impression-qu-ils-ne-se-sont-jamais-termines-les-francais-revent-ils-toujours-des-jeux-olympiques-de-paris.html,adaptive,B+,1.0,0.6862736940383911,False,GOOD,True,0.7
65,65,65_confidence_weighted,65_confidence_weighted,382f495ebb0e6ea1,« J’ai l’impression qu’ils ne se sont jamais terminés » : les Français rêvent-ils toujours des Jeux olympiques de Paris ?,https://www.nouvelobs.com/sport/20250725.OBS106198/j-ai-l-impression-qu-ils-ne-se-sont-jamais-termines-les-francais-revent-ils-toujours-des-jeux-olympiques-de-paris.html,confidence_weighted,D,0.3185519292182822,0.8055542707443237,True,CRITICAL,False,1.0
66,66,66_adaptive,66_adaptive,04b3e43e6463dd21,Décision « historique » ou « imprudente » : les réactions internationales à la reconnaissance de la Palestine par la France,https://www.nouvelobs.com/monde/20250725.OBS106197/decision-historique-ou-imprudente-les-reactions-internationales-a-la-reconnaissance-de-la-palestine-par-la-france.html,adaptive,A,0.74,0.99534273147583,False,GOOD,True,0.7
66,66,66_confidence_weighted,66_confidence_weighted,04b3e43e6463dd21,Décision « historique » ou « imprudente » : les réactions internationales à la reconnaissance de la Palestine par la France,https://www.nouvelobs.com/monde/20250725.OBS106197/decision-historique-ou-imprudente-les-reactions-internationales-a-la-reconnaissance-de-la-palestine-par-la-france.html,confidence_weighted,B,0.5206489675516225,0.8691822290420532,True,MODERATE,False,0.75
67,67,67_adaptive,67_adaptive,0fef8f52921322f5,"Bachar al-Assad face à la justice française : « Si la Cour de Cassation confirme le mandat d’arrêt, ce sera une première mondiale »",https://www.nouvelobs.com/justice/20250725.OBS106196/bachar-al-assad-face-a-la-justice-francaise-si-la-cour-de-cassation-confirme-le-mandat-d-arret-ce-sera-une-premiere-mondiale.html,adaptive,A,1.0,0.9997036457061768,False,EXCELLENT,True,0.7
67,67,67_confidence_weighted,67_confidence_weighted,0fef8f52921322f5,"Bachar al-Assad face à la justice française : « Si la Cour de Cassation confirme le mandat d’arrêt, ce sera une première mondiale »",https://www.nouvelobs.com/justice/20250725.OBS106196/bachar-al-assad-face-a-la-justice-francaise-si-la-cour-de-cassation-confirme-le-mandat-d-arret-ce-sera-une-premiere-mondiale.html,confidence_weighted,D,0.303004664583427,0.6369819045066833,True,CRITICAL,False,1.0
68,68,68_adaptive,68_adaptive,2da8feefe2ab36b9,"« Personne dans la famille n’échappait aux jugements incessants de ce cousin, mais j’étais sa cible favorite »",https://www.nouvelobs.com/societe/20250725.OBS106195/personne-dans-la-famille-n-echappait-aux-jugements-incessants-de-ce-cousin-mais-j-etais-sa-cible-favorite.html,adaptive,D,0.3614397406578064,0.4470188319683075,False,CRITICAL,False,0.969
68,68,68_confidence_weighted,68_confidence_weighted,2da8feefe2ab36b9,"« Personne dans la famille n’échappait aux jugements incessants de ce cousin, mais j’étais sa cible favorite »",https://www.nouvelobs.com/societe/20250725.OBS106195/personne-dans-la-famille-n-echappait-aux-jugements-incessants-de-ce-cousin-mais-j-etais-sa-cible-favorite.html,confidence_weighted,B+,0.6864854368932038,0.6339066028594971,True,MODERATE,False,0.75
69,69,69_adaptive,69_adaptive,a1fef770615bb2e5,"« J’ai cru qu’il allait sortir la kalach » : les confidences de « Passe-Partout », le serrurier des stups marseillais",https://www.nouvelobs.com/justice/20250725.OBS106194/j-ai-cru-qu-il-allait-sortir-la-kalach-les-confidences-de-passe-partout-le-serrurier-des-stups-marseillais.html,adaptive,B,1.0,0.6349378824234009,False,GOOD,True,0.7
69,69,69_confidence_weighted,69_confidence_weighted,a1fef770615bb2e5,"« J’ai cru qu’il allait sortir la kalach » : les confidences de « Passe-Partout », le serrurier des stups marseillais",https://www.nouvelobs.com/justice/20250725.OBS106194/j-ai-cru-qu-il-allait-sortir-la-kalach-les-confidences-de-passe-partout-le-serrurier-des-stups-marseillais.html,confidence_weighted,D,0.3995285934203869,0.6210489869117737,True,CRITICAL,False,1.0
70,70,70_adaptive,70_adaptive,af6c35080467f02e,"Chantal et son mari, 80 ans, se sont fait voler 120 000 euros par un faux conseiller bancaire (et leur banque ne veut rien rembourser)",https://www.nouvelobs.com/justice/20250725.OBS106193/chantal-et-son-mari-80-ans-se-sont-fait-voler-120-000-euros-par-un-faux-conseiller-bancaire-et-leur-banque-ne-veut-rien-rembourser.html,adaptive,B+,1.0,0.7056889533996582,False,GOOD,True,0.7
70,70,70_confidence_weighted,70_confidence_weighted,af6c35080467f02e,"Chantal et son mari, 80 ans, se sont fait voler 120 000 euros par un faux conseiller bancaire (et leur banque ne veut rien rembourser)",https://www.nouvelobs.com/justice/20250725.OBS106193/chantal-et-son-mari-80-ans-se-sont-fait-voler-120-000-euros-par-un-faux-conseiller-bancaire-et-leur-banque-ne-veut-rien-rembourser.html,confidence_weighted,C,0.4171840718814305,0.805952250957489,True,CRITICAL,False,1.0
71,71,71_adaptive,71_adaptive,267a43bc1cfca9d7,Emmanuel Macron annonce que la France va reconnaître l’Etat de Palestine en septembre,https://www.nouvelobs.com/monde/20250724.OBS106192/emmanuel-macron-annonce-que-la-france-va-reconnaitre-l-etat-de-palestine-en-septembre.html,adaptive,A,1.0,0.9920610189437866,False,GOOD,True,0.7
71,71,71_confidence_weighted,71_confidence_weighted,267a43bc1cfca9d7,Emmanuel Macron annonce que la France va reconnaître l’Etat de Palestine en septembre,https://www.nouvelobs.com/monde/20250724.OBS106192/emmanuel-macron-annonce-que-la-france-va-reconnaitre-l-etat-de-palestine-en-septembre.html,confidence_weighted,C,0.4355597688953796,0.9168157577514648,True,CRITICAL,False,1.0
72,72,72_adaptive,72_adaptive,4fadd51d69e701a5,Festival d’Angoulême : le directeur de la société organisatrice contestée partira en 2028,https://www.nouvelobs.com/bibliobs/20250724.OBS106191/festival-d-angouleme-le-directeur-de-la-societe-organisatrice-contestee-partira-en-2028.html,adaptive,A+,0.916,0.9819724559783936,False,EXCELLENT,True,0.7
72,72,72_confidence_weighted,72_confidence_weighted,4fadd51d69e701a5,Festival d’Angoulême : le directeur de la société organisatrice contestée partira en 2028,https://www.nouvelobs.com/bibliobs/20250724.OBS106191/festival-d-angouleme-le-directeur-de-la-societe-organisatrice-contestee-partira-en-2028.html,confidence_weighted,B+,0.6825564738292011,0.8748483657836914,True,MODERATE,False,0.75
73,73,73_adaptive,73_adaptive,cb752b34f63df7e2,"Plus de décès que de naissances en France : « Ce n’est pas un accident statistique, mais un signal démographique fort »",https://www.nouvelobs.com/societe/20250724.OBS106190/plus-de-deces-que-de-naissances-en-france-ce-n-est-pas-un-accident-statistique-mais-un-signal-demographique-fort.html,adaptive,B+,1.0,0.7521225810050964,False,GOOD,True,0.7
73,73,73_confidence_weighted,73_confidence_weighted,cb752b34f63df7e2,"Plus de décès que de naissances en France : « Ce n’est pas un accident statistique, mais un signal démographique fort »",https://www.nouvelobs.com/societe/20250724.OBS106190/plus-de-deces-que-de-naissances-en-france-ce-n-est-pas-un-accident-statistique-mais-un-signal-demographique-fort.html,confidence_weighted,D,0.3056199340790592,0.6689532995223999,True,CRITICAL,False,1.0
74,74,74_adaptive,74_adaptive,98cfb81085297808,« Il n’y a pas d’âge pour se lancer » : quand « Drag Race France » réveille des vocations de reines,https://www.nouvelobs.com/societe/20250724.OBS106189/il-n-y-a-pas-d-age-pour-se-lancer-quand-drag-race-france-reveille-des-vocations-de-reines.html,adaptive,B+,1.0,0.8774645328521729,False,GOOD,True,0.7
74,74,74_confidence_weighted,74_confidence_weighted,98cfb81085297808,« Il n’y a pas d’âge pour se lancer » : quand « Drag Race France » réveille des vocations de reines,https://www.nouvelobs.com/societe/20250724.OBS106189/il-n-y-a-pas-d-age-pour-se-lancer-quand-drag-race-france-reveille-des-vocations-de-reines.html,confidence_weighted,C,0.4473731158601391,0.8133545517921448,True,CRITICAL,False,1.0
75,75,75_adaptive,75_adaptive,68eae07b7f193824,"Qu’est-ce que le « jour du dépassement », la date qui nous signale toujours plus tôt que l’humanité vit en situation de « dette écologique » ?",https://www.nouvelobs.com/monde/20250724.OBS106188/qu-est-ce-que-le-jour-du-depassement-la-date-qui-nous-signale-toujours-plus-tot-que-l-humanite-vit-en-situation-de-dette-ecologique.html,adaptive,A+,0.956,0.9117754697799684,False,EXCELLENT,True,0.7
75,75,75_confidence_weighted,75_confidence_weighted,68eae07b7f193824,"Qu’est-ce que le « jour du dépassement », la date qui nous signale toujours plus tôt que l’humanité vit en situation de « dette écologique » ?",https://www.nouvelobs.com/monde/20250724.OBS106188/qu-est-ce-que-le-jour-du-depassement-la-date-qui-nous-signale-toujours-plus-tot-que-l-humanite-vit-en-situation-de-dette-ecologique.html,confidence_weighted,B+,0.6911515151515151,0.7128781080245972,True,MODERATE,False,0.75
76,76,76_adaptive,76_adaptive,19ee41a13c9862aa,"Plainte, accusation d’antisémitisme… ce que l’on sait du débarquement d’adolescents français juifs d’un avion en Espagne",https://www.nouvelobs.com/monde/20250724.OBS106187/plainte-accusation-d-antisemitisme-ce-que-l-on-sait-du-debarquement-d-adolescents-francais-juifs-d-un-avion-en-espagne.html,adaptive,B+,1.0,0.9707658886909484,False,GOOD,True,0.7
76,76,76_confidence_weighted,76_confidence_weighted,19ee41a13c9862aa,"Plainte, accusation d’antisémitisme… ce que l’on sait du débarquement d’adolescents français juifs d’un avion en Espagne",https://www.nouvelobs.com/monde/20250724.OBS106187/plainte-accusation-d-antisemitisme-ce-que-l-on-sait-du-debarquement-d-adolescents-francais-juifs-d-un-avion-en-espagne.html,confidence_weighted,D,0.3556044801174045,0.7961574792861938,True,CRITICAL,False,1.0
77,77,77_adaptive,77_adaptive,079d1e666f0a9185,« On a mis au point une thérapie très horizontale » : quand les champignons hallucinogènes combattent la dépendance à l’alcool,https://www.nouvelobs.com/societe/20250724.OBS106186/on-a-mis-au-point-une-therapie-tres-horizontale-quand-les-champignons-hallucinogenes-combattent-la-dependance-a-l-alcool.html,adaptive,D,0.0181165495660246,0.9999999403953552,False,CRITICAL,False,0.98
77,77,77_confidence_weighted,77_confidence_weighted,079d1e666f0a9185,« On a mis au point une thérapie très horizontale » : quand les champignons hallucinogènes combattent la dépendance à l’alcool,https://www.nouvelobs.com/societe/20250724.OBS106186/on-a-mis-au-point-une-therapie-tres-horizontale-quand-les-champignons-hallucinogenes-combattent-la-dependance-a-l-alcool.html,confidence_weighted,B+,0.6807540983606557,0.8358294367790222,True,MODERATE,False,0.75
78,78,78_adaptive,78_adaptive,3d32211474049e06,Pétition contre la loi Duplomb : « La santé est l’un des leviers principaux de la prise de conscience écologique »,https://www.nouvelobs.com/idees/20250724.OBS106185/petition-contre-la-loi-duplomb-la-sante-est-l-un-des-leviers-principaux-de-la-prise-de-conscience-ecologique.html,adaptive,B,1.0,0.5482409000396729,False,GOOD,True,0.7
78,78,78_confidence_weighted,78_confidence_weighted,3d32211474049e06,Pétition contre la loi Duplomb : « La santé est l’un des leviers principaux de la prise de conscience écologique »,https://www.nouvelobs.com/idees/20250724.OBS106185/petition-contre-la-loi-duplomb-la-sante-est-l-un-des-leviers-principaux-de-la-prise-de-conscience-ecologique.html,confidence_weighted,D,0.359418525458781,0.6593196392059326,True,CRITICAL,False,1.0
79,79,79_adaptive,79_adaptive,78f4bb460dcce286,« Il était une fois le musée du Louvre » à travers ses œuvres emblématiques,https://www.nouvelobs.com/teleobs/20250724.OBS106184/il-etait-une-fois-le-musee-du-louvre-a-travers-ses-uvres-emblematiques.html,adaptive,A,0.826,0.9330039024353028,False,GOOD,True,0.7
79,79,79_confidence_weighted,79_confidence_weighted,78f4bb460dcce286,« Il était une fois le musée du Louvre » à travers ses œuvres emblématiques,https://www.nouvelobs.com/teleobs/20250724.OBS106184/il-etait-une-fois-le-musee-du-louvre-a-travers-ses-uvres-emblematiques.html,confidence_weighted,B+,0.6824107485604606,0.8549965620040894,True,MODERATE,False,0.75
80,80,80_adaptive,80_adaptive,2e04f86309b1c1a9,"Trump en guerre contre les IA woke : « Oui, ces outils ont des biais, mais… »",https://www.nouvelobs.com/monde/20250724.OBS106183/trump-en-guerre-contre-les-ia-woke-oui-ces-outils-ont-des-biais-mais.html,adaptive,B+,1.0,0.5769590139389038,True,MODERATE,False,0.75
80,80,80_confidence_weighted,80_confidence_weighted,2e04f86309b1c1a9,"Trump en guerre contre les IA woke : « Oui, ces outils ont des biais, mais… »",https://www.nouvelobs.com/monde/20250724.OBS106183/trump-en-guerre-contre-les-ia-woke-oui-ces-outils-ont-des-biais-mais.html,confidence_weighted,C,0.4502169592849601,0.8529871702194214,True,CRITICAL,False,1.0
81,81,81_adaptive,81_adaptive,e147dddb08ce381c,Gilbert Melki en « Vendeur » est éblouissant,https://www.nouvelobs.com/teleobs/20250724.OBS106182/gilbert-melki-en-vendeur-est-eblouissant.html,adaptive,A,1.0,0.9999999403953552,False,EXCELLENT,True,0.7
81,81,81_confidence_weighted,81_confidence_weighted,e147dddb08ce381c,Gilbert Melki en « Vendeur » est éblouissant,https://www.nouvelobs.com/teleobs/20250724.OBS106182/gilbert-melki-en-vendeur-est-eblouissant.html,confidence_weighted,D,0.3538021975689241,0.8238582611083984,True,CRITICAL,False,1.0
82,82,82_adaptive,82_adaptive,452bb2019ea76931,Sahara occidental : pourquoi le Maroc est en train de l’emporter sur l’Algérie,https://www.nouvelobs.com/monde/20250724.OBS106181/sahara-occidental-pourquoi-le-maroc-est-en-train-de-l-emporter-sur-l-algerie.html,adaptive,B+,1.0,0.7782987952232361,False,GOOD,True,0.7
82,82,82_confidence_weighted,82_confidence_weighted,452bb2019ea76931,Sahara occidental : pourquoi le Maroc est en train de l’emporter sur l’Algérie,https://www.nouvelobs.com/monde/20250724.OBS106181/sahara-occidental-pourquoi-le-maroc-est-en-train-de-l-emporter-sur-l-algerie.html,confidence_weighted,D,0.3776669923275236,0.7738505005836487,True,CRITICAL,False,1.0
83,83,83_adaptive,83_adaptive,406da419258b2c43,On a regardé la série Netflix sur Bertrand Cantat : elle dévoile l’existence d’un dossier médical pour violences commises sur Krisztina Rady,https://www.nouvelobs.com/justice/20250724.OBS106180/on-a-regarde-la-serie-netflix-sur-bertrand-cantat-elle-devoile-l-existence-d-un-dossier-medical-pour-violences-commises-sur-krisztina-rady.html,adaptive,B+,1.0,0.975460410118103,False,GOOD,True,0.7
83,83,83_confidence_weighted,83_confidence_weighted,406da419258b2c43,On a regardé la série Netflix sur Bertrand Cantat : elle dévoile l’existence d’un dossier médical pour violences commises sur Krisztina Rady,https://www.nouvelobs.com/justice/20250724.OBS106180/on-a-regarde-la-serie-netflix-sur-bertrand-cantat-elle-devoile-l-existence-d-un-dossier-medical-pour-violences-commises-sur-krisztina-rady.html,confidence_weighted,D,0.338537160132647,0.8485703468322754,True,CRITICAL,False,1.0
84,84,84_adaptive,84_adaptive,ecb41e3235605396,"« Vachette », par Suzanne Duval, ou comment dire la réalité de la vie et du corps des femmes",https://www.nouvelobs.com/bibliobs/20250724.OBS106179/vachette-par-suzanne-duval-ou-comment-dire-la-realite-de-la-vie-et-du-corps-des-femmes.html,adaptive,B+,1.0,0.8372348546981812,False,GOOD,True,0.7
84,84,84_confidence_weighted,84_confidence_weighted,ecb41e3235605396,"« Vachette », par Suzanne Duval, ou comment dire la réalité de la vie et du corps des femmes",https://www.nouvelobs.com/bibliobs/20250724.OBS106179/vachette-par-suzanne-duval-ou-comment-dire-la-realite-de-la-vie-et-du-corps-des-femmes.html,confidence_weighted,D,0.3678576153785083,0.8520048260688782,True,CRITICAL,False,1.0
